Event Name;Event Type;Event Date;Affected Countries;Location;Country Coordinates(Lat);Country Coordinates(Long);Event Description
"Elizabeth
";Windstorm;2004-11-19 06:00:00;Slovakia;N/A;48.66667;19.5;"A storm with 170–200 km/h (110–120 mph) wind speed hit the Tatras National Park in Slovakia killed a driver and destroyed 12,600 ha (31,000 acres) of protected forests changing the landscape forever. The estimated damage is €194,966,211.
"
"Elizabeth
";Windstorm;2004-11-19 12:00:00;Slovakia;N/A;48.66667;19.5;"A storm with 170–200 km/h (110–120 mph) wind speed hit the Tatras National Park in Slovakia killed a driver and destroyed 12,600 ha (31,000 acres) of protected forests changing the landscape forever. The estimated damage is €194,966,211.
"
"Elizabeth
";Windstorm;2004-11-19 18:00:00;Slovakia;N/A;48.66667;19.5;"A storm with 170–200 km/h (110–120 mph) wind speed hit the Tatras National Park in Slovakia killed a driver and destroyed 12,600 ha (31,000 acres) of protected forests changing the landscape forever. The estimated damage is €194,966,211.
"
"Elizabeth
";Windstorm;2004-11-20 00:00:00;Slovakia;N/A;48.66667;19.5;"A storm with 170–200 km/h (110–120 mph) wind speed hit the Tatras National Park in Slovakia killed a driver and destroyed 12,600 ha (31,000 acres) of protected forests changing the landscape forever. The estimated damage is €194,966,211.
"
"Elizabeth
";Windstorm;2004-11-20 06:00:00;Slovakia;N/A;48.66667;19.5;"A storm with 170–200 km/h (110–120 mph) wind speed hit the Tatras National Park in Slovakia killed a driver and destroyed 12,600 ha (31,000 acres) of protected forests changing the landscape forever. The estimated damage is €194,966,211.
"
"Elizabeth
";Windstorm;2004-11-20 12:00:00;Slovakia;N/A;48.66667;19.5;"A storm with 170–200 km/h (110–120 mph) wind speed hit the Tatras National Park in Slovakia killed a driver and destroyed 12,600 ha (31,000 acres) of protected forests changing the landscape forever. The estimated damage is €194,966,211.
"
"Elizabeth
";Windstorm;2004-11-20 18:00:00;Slovakia;N/A;48.66667;19.5;"A storm with 170–200 km/h (110–120 mph) wind speed hit the Tatras National Park in Slovakia killed a driver and destroyed 12,600 ha (31,000 acres) of protected forests changing the landscape forever. The estimated damage is €194,966,211.
"
Dagmar;Windstorm;2004-12-16 00:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-16 06:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-16 12:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-16 18:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-17 00:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-17 06:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-17 12:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-17 18:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-18 00:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-18 06:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-18 12:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-18 18:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-19 00:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-19 06:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-19 12:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-19 18:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-20 00:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-20 06:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-20 12:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
Dagmar;Windstorm;2004-12-20 18:00:00;France;N/A;46;2;"A storm generating 130 km/h (80 mph) winds hit northern France, including Paris, killing 6 people and leaving thousands of homes without power.
"
January 2005;Windstorm;2005-01-05 00:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-05 06:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-05 12:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-05 18:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-06 00:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-06 06:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-06 12:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-06 18:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-07 00:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-07 06:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-07 12:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-07 18:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-08 00:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-08 06:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-08 12:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-08 18:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-09 00:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-09 06:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-09 12:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-09 18:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-10 00:00:00;Denmark,Ireland,Norway,Sweden,United Kingdom;N/A;56,53,62,62,54.75844;10,-8,10,15,-2.69531;"
Erwin (Gudrun) 5–12 January 2005. Northern Europe was hit by the storm Erwin (Free University of Berlin), also called Gudrun by the Norwegian weather service, with sustained wind speeds of 126 km/h (78 mph) and wind gusts of 165 km/h (103 mph). About 341,000 homes lost power in Sweden and several thousand of these were out of power for many days and even weeks; about 10,000 homes were still without power after three weeks. The international death toll was at least 17. The storm caused a lot of financial damage in Sweden, where the forest industry suffered greatly from damaged trees. In the south, 75 million m3 (98 million cu yd) of trees blew down. In the space of 6 hrs, 250,000,000 trees were blown down, and after months of hard work, lorries and drivers from across Europe eventually transported the logs to several sites across the south of Sweden. One huge site was situated on a disused airfield, stretched for 2 km (1.2 mi), 14 m (46 ft) in height, and 10 piles in width. This was only 2% of the total logs stored, enough to create a 3 m × 3 m (9.8 ft × 9.8 ft) pile all the way to Australia.
"
January 2005;Windstorm;2005-01-10 00:00:00;Ireland,United Kingdom;N/A;53,54.75844;-8,-2.69531;" Gero 10–19 January 2005 On the evening of the 11th and early morning of the 12th, a ferocious gale swept across Northern Ireland and northwest Scotland. Wind speeds of 134 mph (216 km/h) (equivalent to a weak Category 4 hurricane) were recorded on North Rona and wind speeds in excess of 110 mph (180 km/h) measured on South Uist with 105 mph (169 km/h) on Barra in the 
Hebrides before the automatic station stopped reporting at 17:00 UTC. Surface pressure reached a minimum of 946 mb (27.9 inHg) to the west of Scotland. Stormy seas combined with high spring tides and caused flooding in low-lying coastal areas. One fatality occurred in Ireland and six in Scotland, including a family of five who were swept into the sea after fleeing their house on South Uist. At the height of the storm, 85,000 households in Scotland were without power. On the 13th, all Caledonian MacBrayne ferry services and train services in Scotland were suspended, and many roads were closed due to fallen trees. The Forth Road Bridge was closed for the first time since the 1998 Boxing Day Storm, and the Tay (Dundee) and Friarton (Perth) bridges were also closed to all traffic."
