Event Name;Event Type;Event Date;Affected Countries;Location;Country Coordinates(Lat);Country Coordinates(Long);Event Description
Britta;Windstorm;2006-10-31 00:00:00;Germany,Denmark,Norway,Sweden,United Kingdom;N/A;51.5,56,62,62,54.75844;10.5,10,10,15,-2.69531;"In the afternoon of the second and in the night a storm made its way through the North Sea with gusts reaching 174 mph (280 km/h) in Denmark and southern Sweden. The countries affected were Denmark, Sweden, Norway, Germany and Scotland. The storm killed 15 people and detached an oil rig, which then was rescued and pulled back to safety.
"
Britta;Windstorm;2006-11-01 00:00:00;Germany,Denmark,Norway,Sweden,United Kingdom;N/A;51.5,56,62,62,54.75844;10.5,10,10,15,-2.69531;"In the afternoon of the second and in the night a storm made its way through the North Sea with gusts reaching 174 mph (280 km/h) in Denmark and southern Sweden. The countries affected were Denmark, Sweden, Norway, Germany and Scotland. The storm killed 15 people and detached an oil rig, which then was rescued and pulled back to safety.
"
Britta;Windstorm;2006-11-02 00:00:00;Germany,Denmark,Norway,Sweden,United Kingdom;N/A;51.5,56,62,62,54.75844;10.5,10,10,15,-2.69531;"In the afternoon of the second and in the night a storm made its way through the North Sea with gusts reaching 174 mph (280 km/h) in Denmark and southern Sweden. The countries affected were Denmark, Sweden, Norway, Germany and Scotland. The storm killed 15 people and detached an oil rig, which then was rescued and pulled back to safety.
"
Britta;Windstorm;2006-11-03 00:00:00;Germany,Denmark,Norway,Sweden,United Kingdom;N/A;51.5,56,62,62,54.75844;10.5,10,10,15,-2.69531;"In the afternoon of the second and in the night a storm made its way through the North Sea with gusts reaching 174 mph (280 km/h) in Denmark and southern Sweden. The countries affected were Denmark, Sweden, Norway, Germany and Scotland. The storm killed 15 people and detached an oil rig, which then was rescued and pulled back to safety.
"
Britta;Windstorm;2006-11-04 00:00:00;Germany,Denmark,Norway,Sweden,United Kingdom;N/A;51.5,56,62,62,54.75844;10.5,10,10,15,-2.69531;"In the afternoon of the second and in the night a storm made its way through the North Sea with gusts reaching 174 mph (280 km/h) in Denmark and southern Sweden. The countries affected were Denmark, Sweden, Norway, Germany and Scotland. The storm killed 15 people and detached an oil rig, which then was rescued and pulled back to safety.
"
Franz;Windstorm;2007-01-10 00:00:00;United Kingdom,Ireland;N/A;54.75844,53;-2.69531,-8;"A strong depression north of Scotland brought high winds to most of the United Kingdom. A strong jet stream was also present at the time. This system was one of several strong storms to hit the United Kingdom during the winter of 2006–2007, linked to the strong North Atlantic Oscillation event taking place at the time. With a central pressure of 951 hPa (28.1 inHg), sustained winds exceeded 60 mph (97 km/h) and a gust of 94 mph (151 km/h) was recorded in Benbecula late on 10 January. Additional hurricane-force gusts were recorded in Scotland. Gale-force winds were recorded in the south of the United Kingdom and in the Midlands, and gusts of over 50 mph (80 km/h) affected the entire country. Northern areas received gusts of between 60 and 90 mph (97 and 145 km/h). The depression was named Franz by the Free University of Berlin.
Six fatalities have been confirmed, along with several injuries. Five people were killed when a trawler sank off the coast near 
Wexford, in Ireland and another person was killed near Taunton, Somerset when a tree crushed his car. Another trawler went missing. Two survivors were recovered. One woman went missing after falling overboard on a ferry near Falmouth. A supermarket in Wales had its roof damaged, and residents across the United Kingdom reported other minor damage. 80,000 homes lost power in Wales. Flooding occurred in several areas, with several rivers overflowing. The Environment Agency issued 59 flood warnings.
"
Franz;Windstorm;2007-01-11 00:00:00;United Kingdom,Ireland;N/A;54.75844,53;-2.69531,-8;"A strong depression north of Scotland brought high winds to most of the United Kingdom. A strong jet stream was also present at the time. This system was one of several strong storms to hit the United Kingdom during the winter of 2006–2007, linked to the strong North Atlantic Oscillation event taking place at the time. With a central pressure of 951 hPa (28.1 inHg), sustained winds exceeded 60 mph (97 km/h) and a gust of 94 mph (151 km/h) was recorded in Benbecula late on 10 January. Additional hurricane-force gusts were recorded in Scotland. Gale-force winds were recorded in the south of the United Kingdom and in the Midlands, and gusts of over 50 mph (80 km/h) affected the entire country. Northern areas received gusts of between 60 and 90 mph (97 and 145 km/h). The depression was named Franz by the Free University of Berlin.
Six fatalities have been confirmed, along with several injuries. Five people were killed when a trawler sank off the coast near 
Wexford, in Ireland and another person was killed near Taunton, Somerset when a tree crushed his car. Another trawler went missing. Two survivors were recovered. One woman went missing after falling overboard on a ferry near Falmouth. A supermarket in Wales had its roof damaged, and residents across the United Kingdom reported other minor damage. 80,000 homes lost power in Wales. Flooding occurred in several areas, with several rivers overflowing. The Environment Agency issued 59 flood warnings.
"
Franz;Windstorm;2007-01-12 00:00:00;United Kingdom,Ireland;N/A;54.75844,53;-2.69531,-8;"A strong depression north of Scotland brought high winds to most of the United Kingdom. A strong jet stream was also present at the time. This system was one of several strong storms to hit the United Kingdom during the winter of 2006–2007, linked to the strong North Atlantic Oscillation event taking place at the time. With a central pressure of 951 hPa (28.1 inHg), sustained winds exceeded 60 mph (97 km/h) and a gust of 94 mph (151 km/h) was recorded in Benbecula late on 10 January. Additional hurricane-force gusts were recorded in Scotland. Gale-force winds were recorded in the south of the United Kingdom and in the Midlands, and gusts of over 50 mph (80 km/h) affected the entire country. Northern areas received gusts of between 60 and 90 mph (97 and 145 km/h). The depression was named Franz by the Free University of Berlin.
Six fatalities have been confirmed, along with several injuries. Five people were killed when a trawler sank off the coast near 
Wexford, in Ireland and another person was killed near Taunton, Somerset when a tree crushed his car. Another trawler went missing. Two survivors were recovered. One woman went missing after falling overboard on a ferry near Falmouth. A supermarket in Wales had its roof damaged, and residents across the United Kingdom reported other minor damage. 80,000 homes lost power in Wales. Flooding occurred in several areas, with several rivers overflowing. The Environment Agency issued 59 flood warnings.
"
Franz;Windstorm;2007-01-13 00:00:00;United Kingdom,Ireland;N/A;54.75844,53;-2.69531,-8;"A strong depression north of Scotland brought high winds to most of the United Kingdom. A strong jet stream was also present at the time. This system was one of several strong storms to hit the United Kingdom during the winter of 2006–2007, linked to the strong North Atlantic Oscillation event taking place at the time. With a central pressure of 951 hPa (28.1 inHg), sustained winds exceeded 60 mph (97 km/h) and a gust of 94 mph (151 km/h) was recorded in Benbecula late on 10 January. Additional hurricane-force gusts were recorded in Scotland. Gale-force winds were recorded in the south of the United Kingdom and in the Midlands, and gusts of over 50 mph (80 km/h) affected the entire country. Northern areas received gusts of between 60 and 90 mph (97 and 145 km/h). The depression was named Franz by the Free University of Berlin.
Six fatalities have been confirmed, along with several injuries. Five people were killed when a trawler sank off the coast near 
Wexford, in Ireland and another person was killed near Taunton, Somerset when a tree crushed his car. Another trawler went missing. Two survivors were recovered. One woman went missing after falling overboard on a ferry near Falmouth. A supermarket in Wales had its roof damaged, and residents across the United Kingdom reported other minor damage. 80,000 homes lost power in Wales. Flooding occurred in several areas, with several rivers overflowing. The Environment Agency issued 59 flood warnings.
"
Hanno;Windstorm;2007-01-09 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Hanno;Windstorm;2007-01-10 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Hanno;Windstorm;2007-01-11 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Hanno;Windstorm;2007-01-12 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Hanno;Windstorm;2007-01-13 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Hanno;Windstorm;2007-01-14 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Hanno;Windstorm;2007-01-15 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Hanno;Windstorm;2007-01-16 00:00:00;Denmark,Norway,Sweden,United Kingdom,Russia,Lithuania;N/A;56,62,62,54.75844,60,55.41667;10,10,15,-2.69531,100,24;"The powerful storm Per hit south-western Sweden with wind gusts up to about 140 km/h (90 mph). Six people were reported dead in different storm-related accidents, thousands of trees were blown down, and thousands of households lost electricity. This storm also caused damage and flooding in Lithuania.
"
Kyrill;Windstorm;2007-01-17 00:00:00;Austria,Belgium,France,Germany,Ireland,Netherlands,United Kingdom;N/A;47.33333,50.75,46,51.5,53,52.25,54.75844;13.33333,4.5,2,10.5,-8,5.75,-2.69531;"In the wake of Kyrill, already regarded as one of the most violent and destructive storms in more than a century, storm-warnings were given for many countries in western, central and northern Europe with severe storm-warnings for some areas. Schools in particularly threatened areas had been closed by mid-day, to allow children to get home safely before the storm reached its full intensity in the late afternoon. At least 53 people were killed in northern and central Europe, causing travel chaos across the region. Britain and Germany were the worst hit, with eleven people killed as rain and gusts of up to 99 mph (159 km/h) with sustained windspeeds of up to 73 mph (117 km/h) swept the UK. Thirteen people were killed in Germany, with the weather station on top of the Brocken in the Saxony-Anhaltian Harz mountain range recording wind speeds of up to 195 km/h (121 mph). Direct damage in Germany was estimated to amount to €4.7bn. Five people were killed in the Netherlands and three in France. The gusts reached 151 km/h (94 mph) at the Cap Gris Nez and 130 km/h (81 mph) in many places in the north of France. In both Germany and the Netherlands the national railways were closed. At Frankfurt International Airport over 200 flights were cancelled.[
]citation needed"
Kyrill;Windstorm;2007-01-18 00:00:00;Austria,Belgium,France,Germany,Ireland,Netherlands,United Kingdom;N/A;47.33333,50.75,46,51.5,53,52.25,54.75844;13.33333,4.5,2,10.5,-8,5.75,-2.69531;"In the wake of Kyrill, already regarded as one of the most violent and destructive storms in more than a century, storm-warnings were given for many countries in western, central and northern Europe with severe storm-warnings for some areas. Schools in particularly threatened areas had been closed by mid-day, to allow children to get home safely before the storm reached its full intensity in the late afternoon. At least 53 people were killed in northern and central Europe, causing travel chaos across the region. Britain and Germany were the worst hit, with eleven people killed as rain and gusts of up to 99 mph (159 km/h) with sustained windspeeds of up to 73 mph (117 km/h) swept the UK. Thirteen people were killed in Germany, with the weather station on top of the Brocken in the Saxony-Anhaltian Harz mountain range recording wind speeds of up to 195 km/h (121 mph). Direct damage in Germany was estimated to amount to €4.7bn. Five people were killed in the Netherlands and three in France. The gusts reached 151 km/h (94 mph) at the Cap Gris Nez and 130 km/h (81 mph) in many places in the north of France. In both Germany and the Netherlands the national railways were closed. At Frankfurt International Airport over 200 flights were cancelled.[
]citation needed"
Kyrill;Windstorm;2007-01-19 00:00:00;Austria,Belgium,France,Germany,Ireland,Netherlands,United Kingdom;N/A;47.33333,50.75,46,51.5,53,52.25,54.75844;13.33333,4.5,2,10.5,-8,5.75,-2.69531;"In the wake of Kyrill, already regarded as one of the most violent and destructive storms in more than a century, storm-warnings were given for many countries in western, central and northern Europe with severe storm-warnings for some areas. Schools in particularly threatened areas had been closed by mid-day, to allow children to get home safely before the storm reached its full intensity in the late afternoon. At least 53 people were killed in northern and central Europe, causing travel chaos across the region. Britain and Germany were the worst hit, with eleven people killed as rain and gusts of up to 99 mph (159 km/h) with sustained windspeeds of up to 73 mph (117 km/h) swept the UK. Thirteen people were killed in Germany, with the weather station on top of the Brocken in the Saxony-Anhaltian Harz mountain range recording wind speeds of up to 195 km/h (121 mph). Direct damage in Germany was estimated to amount to €4.7bn. Five people were killed in the Netherlands and three in France. The gusts reached 151 km/h (94 mph) at the Cap Gris Nez and 130 km/h (81 mph) in many places in the north of France. In both Germany and the Netherlands the national railways were closed. At Frankfurt International Airport over 200 flights were cancelled.[
]citation needed"
Kyrill;Windstorm;2007-01-20 00:00:00;Austria,Belgium,France,Germany,Ireland,Netherlands,United Kingdom;N/A;47.33333,50.75,46,51.5,53,52.25,54.75844;13.33333,4.5,2,10.5,-8,5.75,-2.69531;"In the wake of Kyrill, already regarded as one of the most violent and destructive storms in more than a century, storm-warnings were given for many countries in western, central and northern Europe with severe storm-warnings for some areas. Schools in particularly threatened areas had been closed by mid-day, to allow children to get home safely before the storm reached its full intensity in the late afternoon. At least 53 people were killed in northern and central Europe, causing travel chaos across the region. Britain and Germany were the worst hit, with eleven people killed as rain and gusts of up to 99 mph (159 km/h) with sustained windspeeds of up to 73 mph (117 km/h) swept the UK. Thirteen people were killed in Germany, with the weather station on top of the Brocken in the Saxony-Anhaltian Harz mountain range recording wind speeds of up to 195 km/h (121 mph). Direct damage in Germany was estimated to amount to €4.7bn. Five people were killed in the Netherlands and three in France. The gusts reached 151 km/h (94 mph) at the Cap Gris Nez and 130 km/h (81 mph) in many places in the north of France. In both Germany and the Netherlands the national railways were closed. At Frankfurt International Airport over 200 flights were cancelled.[
]citation needed"
Kyrill;Windstorm;2007-01-21 00:00:00;Austria,Belgium,France,Germany,Ireland,Netherlands,United Kingdom;N/A;47.33333,50.75,46,51.5,53,52.25,54.75844;13.33333,4.5,2,10.5,-8,5.75,-2.69531;"In the wake of Kyrill, already regarded as one of the most violent and destructive storms in more than a century, storm-warnings were given for many countries in western, central and northern Europe with severe storm-warnings for some areas. Schools in particularly threatened areas had been closed by mid-day, to allow children to get home safely before the storm reached its full intensity in the late afternoon. At least 53 people were killed in northern and central Europe, causing travel chaos across the region. Britain and Germany were the worst hit, with eleven people killed as rain and gusts of up to 99 mph (159 km/h) with sustained windspeeds of up to 73 mph (117 km/h) swept the UK. Thirteen people were killed in Germany, with the weather station on top of the Brocken in the Saxony-Anhaltian Harz mountain range recording wind speeds of up to 195 km/h (121 mph). Direct damage in Germany was estimated to amount to €4.7bn. Five people were killed in the Netherlands and three in France. The gusts reached 151 km/h (94 mph) at the Cap Gris Nez and 130 km/h (81 mph) in many places in the north of France. In both Germany and the Netherlands the national railways were closed. At Frankfurt International Airport over 200 flights were cancelled.[
]citation needed"
Kyrill;Windstorm;2007-01-22 00:00:00;Austria,Belgium,France,Germany,Ireland,Netherlands,United Kingdom;N/A;47.33333,50.75,46,51.5,53,52.25,54.75844;13.33333,4.5,2,10.5,-8,5.75,-2.69531;"In the wake of Kyrill, already regarded as one of the most violent and destructive storms in more than a century, storm-warnings were given for many countries in western, central and northern Europe with severe storm-warnings for some areas. Schools in particularly threatened areas had been closed by mid-day, to allow children to get home safely before the storm reached its full intensity in the late afternoon. At least 53 people were killed in northern and central Europe, causing travel chaos across the region. Britain and Germany were the worst hit, with eleven people killed as rain and gusts of up to 99 mph (159 km/h) with sustained windspeeds of up to 73 mph (117 km/h) swept the UK. Thirteen people were killed in Germany, with the weather station on top of the Brocken in the Saxony-Anhaltian Harz mountain range recording wind speeds of up to 195 km/h (121 mph). Direct damage in Germany was estimated to amount to €4.7bn. Five people were killed in the Netherlands and three in France. The gusts reached 151 km/h (94 mph) at the Cap Gris Nez and 130 km/h (81 mph) in many places in the north of France. In both Germany and the Netherlands the national railways were closed. At Frankfurt International Airport over 200 flights were cancelled.[
]citation needed"
Kyrill;Windstorm;2007-01-23 00:00:00;Austria,Belgium,France,Germany,Ireland,Netherlands,United Kingdom;N/A;47.33333,50.75,46,51.5,53,52.25,54.75844;13.33333,4.5,2,10.5,-8,5.75,-2.69531;"In the wake of Kyrill, already regarded as one of the most violent and destructive storms in more than a century, storm-warnings were given for many countries in western, central and northern Europe with severe storm-warnings for some areas. Schools in particularly threatened areas had been closed by mid-day, to allow children to get home safely before the storm reached its full intensity in the late afternoon. At least 53 people were killed in northern and central Europe, causing travel chaos across the region. Britain and Germany were the worst hit, with eleven people killed as rain and gusts of up to 99 mph (159 km/h) with sustained windspeeds of up to 73 mph (117 km/h) swept the UK. Thirteen people were killed in Germany, with the weather station on top of the Brocken in the Saxony-Anhaltian Harz mountain range recording wind speeds of up to 195 km/h (121 mph). Direct damage in Germany was estimated to amount to €4.7bn. Five people were killed in the Netherlands and three in France. The gusts reached 151 km/h (94 mph) at the Cap Gris Nez and 130 km/h (81 mph) in many places in the north of France. In both Germany and the Netherlands the national railways were closed. At Frankfurt International Airport over 200 flights were cancelled.[
]citation needed"
Uriah;Windstorm;2007-06-23 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-06-24 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-06-25 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-06-26 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-06-27 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-06-28 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-06-29 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-06-30 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Uriah;Windstorm;2007-07-01 00:00:00;United Kingdom;N/A;54.75844;-2.69531;"A rather unseasonal weather system brought gale-force winds to the UK, but was more memorable for causing severe flooding, with many areas receiving more than a months' rainfall in a single day. The storm exacerbated existing flooding problems (caused by violent thunderstorms a week earlier) and areas such as Sheffield were worst affected. Over 102 flood warnings were issued, and by 29 June, five people were dead, many areas flooded and there was severe damage to the Ulley reservoir, where cracks appeared in the dam wall, causing fears that it might collapse. 700 people were evacuated from the area. Over 3000 properties were flooded across the country and more than 3,500 people were evacuated from their homes. See June 2007 United Kingdom floods.
"
Tilo;Windstorm;2007-11-06 00:00:00;Belgium,Denmark,Germany,Netherlands,Norway,United Kingdom;N/A;50.75,56,51.5,52.25,62,54.75844;4.5,10,10.5,5.75,10,-2.69531;"A strong European windstorm struck Northern Scotland. All schools in Orkney were closed and hundreds of homes lost power. Gusts as high as 90 mph (140 km/h) were reported, along with early snow for the Scottish highlands. The Northlink ferry company cancelled sailings between Lerwick and Aberdeen. There were also reports of trees and roofs being blown down, such as in Grampian. The combination of Northwesterly winds exceeding 60 mph (97 km/h), low pressure and high spring tides led authorities to expect severe flooding in the east of England, to close the Thames Barrier. Many said that these conditions mirrored the North Sea Flood of 1953. In the Netherlands, the Eastern Scheldt storm surge barrier and the gigantic Maeslantkering (sealing off the Rotterdam harbor) were closed. For the first time since 1976, the entire coastline was put on alert and under round-the-clock surveillance. The tidal surge traveling down the North Sea turned out to be too weak to cause any significant problems to the strong Dutch coastal defenses.
"
Tilo;Windstorm;2007-11-07 00:00:00;Belgium,Denmark,Germany,Netherlands,Norway,United Kingdom;N/A;50.75,56,51.5,52.25,62,54.75844;4.5,10,10.5,5.75,10,-2.69531;"A strong European windstorm struck Northern Scotland. All schools in Orkney were closed and hundreds of homes lost power. Gusts as high as 90 mph (140 km/h) were reported, along with early snow for the Scottish highlands. The Northlink ferry company cancelled sailings between Lerwick and Aberdeen. There were also reports of trees and roofs being blown down, such as in Grampian. The combination of Northwesterly winds exceeding 60 mph (97 km/h), low pressure and high spring tides led authorities to expect severe flooding in the east of England, to close the Thames Barrier. Many said that these conditions mirrored the North Sea Flood of 1953. In the Netherlands, the Eastern Scheldt storm surge barrier and the gigantic Maeslantkering (sealing off the Rotterdam harbor) were closed. For the first time since 1976, the entire coastline was put on alert and under round-the-clock surveillance. The tidal surge traveling down the North Sea turned out to be too weak to cause any significant problems to the strong Dutch coastal defenses.
"
Tilo;Windstorm;2007-11-08 00:00:00;Belgium,Denmark,Germany,Netherlands,Norway,United Kingdom;N/A;50.75,56,51.5,52.25,62,54.75844;4.5,10,10.5,5.75,10,-2.69531;"A strong European windstorm struck Northern Scotland. All schools in Orkney were closed and hundreds of homes lost power. Gusts as high as 90 mph (140 km/h) were reported, along with early snow for the Scottish highlands. The Northlink ferry company cancelled sailings between Lerwick and Aberdeen. There were also reports of trees and roofs being blown down, such as in Grampian. The combination of Northwesterly winds exceeding 60 mph (97 km/h), low pressure and high spring tides led authorities to expect severe flooding in the east of England, to close the Thames Barrier. Many said that these conditions mirrored the North Sea Flood of 1953. In the Netherlands, the Eastern Scheldt storm surge barrier and the gigantic Maeslantkering (sealing off the Rotterdam harbor) were closed. For the first time since 1976, the entire coastline was put on alert and under round-the-clock surveillance. The tidal surge traveling down the North Sea turned out to be too weak to cause any significant problems to the strong Dutch coastal defenses.
"
Tilo;Windstorm;2007-11-09 00:00:00;Belgium,Denmark,Germany,Netherlands,Norway,United Kingdom;N/A;50.75,56,51.5,52.25,62,54.75844;4.5,10,10.5,5.75,10,-2.69531;"A strong European windstorm struck Northern Scotland. All schools in Orkney were closed and hundreds of homes lost power. Gusts as high as 90 mph (140 km/h) were reported, along with early snow for the Scottish highlands. The Northlink ferry company cancelled sailings between Lerwick and Aberdeen. There were also reports of trees and roofs being blown down, such as in Grampian. The combination of Northwesterly winds exceeding 60 mph (97 km/h), low pressure and high spring tides led authorities to expect severe flooding in the east of England, to close the Thames Barrier. Many said that these conditions mirrored the North Sea Flood of 1953. In the Netherlands, the Eastern Scheldt storm surge barrier and the gigantic Maeslantkering (sealing off the Rotterdam harbor) were closed. For the first time since 1976, the entire coastline was put on alert and under round-the-clock surveillance. The tidal surge traveling down the North Sea turned out to be too weak to cause any significant problems to the strong Dutch coastal defenses.
"
Tilo;Windstorm;2007-11-10 00:00:00;Belgium,Denmark,Germany,Netherlands,Norway,United Kingdom;N/A;50.75,56,51.5,52.25,62,54.75844;4.5,10,10.5,5.75,10,-2.69531;"A strong European windstorm struck Northern Scotland. All schools in Orkney were closed and hundreds of homes lost power. Gusts as high as 90 mph (140 km/h) were reported, along with early snow for the Scottish highlands. The Northlink ferry company cancelled sailings between Lerwick and Aberdeen. There were also reports of trees and roofs being blown down, such as in Grampian. The combination of Northwesterly winds exceeding 60 mph (97 km/h), low pressure and high spring tides led authorities to expect severe flooding in the east of England, to close the Thames Barrier. Many said that these conditions mirrored the North Sea Flood of 1953. In the Netherlands, the Eastern Scheldt storm surge barrier and the gigantic Maeslantkering (sealing off the Rotterdam harbor) were closed. For the first time since 1976, the entire coastline was put on alert and under round-the-clock surveillance. The tidal surge traveling down the North Sea turned out to be too weak to cause any significant problems to the strong Dutch coastal defenses.
"
